mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__learning_rate_init,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.437643814086915,4.301365928445404,0.022556018829345704,0.002595114231205953,relu,0.001,"(50,)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5918133858768194,0.6002542103590721,0.6726209395461191,0.5855054036872218,0.6136681500317864,0.6127724179002039,0.03137554616813611,298
18.605911207199096,6.938473894693062,0.02976059913635254,0.006195744429642131,relu,0.001,"(50,)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5986143774232505,0.5958055290753098,0.6873688894539445,0.5820089001907184,0.6288620470438653,0.6185319486374177,0.03766262925258731,168
17.652010107040404,4.686244997176628,0.02543187141418457,0.0037906040462193993,relu,0.001,"(50,)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5820886035721096,0.5971401334604385,0.6737651770389677,0.6001907183725366,0.6135410044500954,0.6133451273788295,0.03182210349251158,290
30.71556177139282,6.4768797840852415,0.05773119926452637,0.045779493957861385,relu,0.001,"(100,)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5927667959066929,0.6009532888465206,0.6826012332337423,0.5921169739351557,0.6217418944691672,0.6180360372782557,0.03401338149713932,180
42.041539144515994,4.415438450675445,0.033699750900268555,0.00423643037543365,relu,0.001,"(100,)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5900972478230471,0.6051477597712107,0.6855253957154662,0.6021614748887476,0.6290527654164018,0.6223969287229746,0.03399935386019107,32
57.998713970184326,6.301862623457636,0.05743813514709473,0.006653471824221337,relu,0.001,"(100,)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5937202059365665,0.6021607880521131,0.6786599707583751,0.5958041958041959,0.6274634456452638,0.6195617212393029,0.031906227443972875,131
71.20467915534974,25.642943973486467,0.09520845413208008,0.05247148287526834,relu,0.001,"(100,)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5898430051484141,0.6038131553860819,0.6543131396605428,0.596821360457724,0.5940877304513669,0.607775678220826,0.023708119536502495,328
22.049903202056885,6.058410094751196,0.035161828994750975,0.004557648108515485,relu,0.001,"(100,)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.59467361596644,0.5965046075627581,0.667853283325917,0.5830260648442467,0.6104259376986649,0.6104967018796053,0.029968540481952285,314
22.089344453811645,4.373988746784464,0.03631677627563477,0.005532264085992214,relu,0.001,"(100,)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5961990720142376,0.5910390848427073,0.6774521645159239,0.593134138588684,0.6134774316592498,0.6142603783241605,0.032574751294581226,274
20.506419038772584,5.537708571254749,0.04196820259094238,0.013658149977584948,relu,0.001,"(100,)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5971524820441111,0.5908484270734032,0.6669633208314792,0.5926255562619199,0.6252383979656707,0.6145656368353168,0.029005227985821926,269
