mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
34.70410132408142,0.34077558973502375,0.5864408493041993,0.029975718481712904,,entropy,20,sqrt,1,10,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5726180639420326,0.5857642198919606,0.6435700209776873,0.5741258741258741,0.6074380165289256,0.596703239093296,0.0265376182157254,60
35.84740266799927,0.3426183292623233,0.5482999801635742,0.057679685609143494,,entropy,20,sqrt,1,10,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5738257166465391,0.5872259294566253,0.648019833449876,0.5752701843610935,0.6103623649078195,0.5989408057643906,0.027811894281913187,42
42.61870846748352,0.6361591294015214,0.6322378158569336,0.03749703923296724,,entropy,20,sqrt,1,10,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5745248840017797,0.5877979027645377,0.647829127201068,0.5738080101716465,0.6113159567705022,0.5990551761819068,0.02791095078798523,40
41.01817622184753,0.47234939960911515,0.6272519111633301,0.05063587672981134,,entropy,20,sqrt,1,10,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5741435199898303,0.5879250079440738,0.6464306147098087,0.5749523204068658,0.6085187539732995,0.5983940434047755,0.027045239556442762,51
40.8574098110199,0.2521871971686873,0.5947413921356202,0.017720767999073562,,entropy,20,sqrt,1,10,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5739528379838555,0.5860819828408007,0.6450321022185493,0.57546090273363,0.6089001907183725,0.5978856032990416,0.02667989281607995,56
39.95549173355103,0.6562092823872415,0.7127442359924316,0.1356461900695699,,entropy,20,sqrt,1,10,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5752240513570203,0.5860819828408007,0.6482741084482868,0.5752066115702479,0.6086458995549905,0.5986865307542693,0.02763615769576675,44
27.720731687545776,0.14654308900640836,0.4280735492706299,0.009009250613387396,,entropy,20,sqrt,2,2,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': True}",0.570520561876311,0.5824594852240229,0.6381031085118556,0.5715829624920534,0.6032422123331215,0.5931816660874729,0.02535407416486914,85
27.439483070373534,0.45924824029290034,0.43073229789733886,0.016866345606955765,,entropy,20,sqrt,2,2,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_mean': True, 'scaler__with_std': False}",0.570266319201678,0.5832856688910073,0.6423622147352361,0.5714558169103624,0.6039415130324222,0.5942623065541411,0.026921062974399994,73
27.109712409973145,0.12638732655082388,0.4246236801147461,0.013286350947595005,,entropy,20,sqrt,2,2,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5714739719061844,0.5852557991738163,0.6391202085054987,0.5709472345835982,0.6023521932612842,0.5938298814860763,0.025380152203740892,80
27.032320833206178,0.22252399339604562,0.43549551963806155,0.027188040542735707,,entropy,20,sqrt,2,2,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5709654865569186,0.5833492214807754,0.6388023647574852,0.5722186904005085,0.6034965034965035,0.5937664533384382,0.02535987415899454,81
