mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__class_weight,param_rf__criterion,param_rf__max_depth,param_rf__max_features,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,param_scaler__with_centering,param_scaler__with_scaling,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38.102056407928465,0.541985681097077,0.6032853126525879,0.04463845850069898,,entropy,20,sqrt,1,10,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5733172312972733,0.5869081665077852,0.6477019897018625,0.5739351557533375,0.6099173553719008,0.5983559797264318,0.02801093394095783,54
36.78824915885925,0.7432835087117543,0.6229384899139404,0.08063114572241704,,entropy,20,sqrt,1,10,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5739528379838555,0.5843660629170638,0.6485283834466976,0.5720915448188175,0.6092180546726002,0.5976313767678069,0.02868337902069731,59
48.92758712768555,0.7012225614516867,0.8563393115997314,0.16226351339132977,,entropy,20,sqrt,1,10,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5736350346405644,0.5874801398156975,0.646367045960206,0.575333757151939,0.6087730451366815,0.5983178045410178,0.027103513417685333,55
48.71152710914612,1.9815388061153671,0.8121713638305664,0.13137964473234215,,entropy,20,sqrt,1,10,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5754782940316532,0.5875436924054656,0.6459220647129871,0.5753973299427845,0.6085823267641449,0.598584741571407,0.026586623006781947,51
44.9581271648407,1.6081203001946447,0.6241045475006104,0.011101591257978915,,entropy,20,sqrt,1,10,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5761774613868937,0.5893867175087385,0.6477019897018625,0.5749523204068658,0.6066115702479339,0.598966011850459,0.026912407508082863,46
43.6152099609375,0.3086370205546535,0.9092520713806153,0.16878442216238201,,entropy,20,sqrt,1,10,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5771944320854255,0.588496981251986,0.6506261521835865,0.5748251748251748,0.6090909090909091,0.6000467298874165,0.028042204568861525,20
32.44091763496399,0.6246245690067018,0.6087945938110352,0.04024171684539011,,entropy,20,sqrt,2,2,100,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.570266319201678,0.5841118525579917,0.6412179772423876,0.5710743801652892,0.6032422123331215,0.5939825483000936,0.026463565329491054,70
32.84667973518371,0.4213335446432318,0.7769891262054444,0.07091601524639307,,entropy,20,sqrt,2,2,100,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5695035911777792,0.5856371147124245,0.6382302460110609,0.5727908455181182,0.6031150667514303,0.5938553728341627,0.02513616776022695,74
32.217022037506105,0.37112683700553817,0.5271482944488526,0.08761709510107193,,entropy,20,sqrt,2,2,100,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5711561685628933,0.5843025103272959,0.6399466022503337,0.5691036236490782,0.6025429116338207,0.5934103632846843,0.026145916454923843,82
31.045400285720824,0.44754232555808554,0.5458937168121338,0.048143297469049835,,entropy,20,sqrt,2,2,100,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.568359499141931,0.5832856688910073,0.6388023647574852,0.5727272727272728,0.6048315321042593,0.593601267524391,0.025878717660032646,79
39.287588357925415,0.22064087908691965,0.5771994113922119,0.035377814397591814,,entropy,20,sqrt,2,2,125,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5679781351299815,0.5816333015570384,0.6399466022503337,0.5718372536554355,0.6052129688493325,0.5933216522884244,0.02666750891217113,84
38.60255451202393,0.35670967037607043,0.7716536521911621,0.1818827405047291,,entropy,20,sqrt,2,2,125,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5684866204792475,0.5839847473784556,0.6399466022503337,0.5717101080737444,0.6040050858232676,0.5936266328010098,0.026300464205341975,78
39.292156314849855,0.18461143151397477,0.5961436271667481,0.046455402701310856,,entropy,20,sqrt,2,2,125,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5675967711180322,0.5832221163012393,0.6398830335007311,0.5722186904005085,0.6039415130324222,0.5933724248705866,0.02641906853836534,83
36.228069972991946,1.5470645722455798,0.5672190666198731,0.027377391888600257,,entropy,20,sqrt,2,2,125,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 125, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.570266319201678,0.5815061963775023,0.6417900959888119,0.5716465352828989,0.6040686586141132,0.5938555610930009,0.026848564080676603,73
44.3906952381134,1.9873531948148433,0.7729912757873535,0.08703385076413223,,entropy,20,sqrt,2,2,150,True,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': True}",0.5684866204792475,0.5839847473784556,0.6394380522535121,0.5728544183089638,0.6030514939605849,0.5935630664761528,0.025861032561310032,81
48.11229710578918,0.4361745653855251,0.8737878322601318,0.11878320841426168,,entropy,20,sqrt,2,2,150,True,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': True, 'scaler__with_scaling': False}",0.5700120765270451,0.5824594852240229,0.6417265272392092,0.5717101080737444,0.605276541640178,0.5942369477408399,0.026870594740128987,69
46.011094856262204,1.5737068554768538,0.7672778129577636,0.048169594843308065,,entropy,20,sqrt,2,2,150,False,True,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': True}",0.5696942731837539,0.5842389577375278,0.6397558960015256,0.5709472345835982,0.6038779402415766,0.5937028603495964,0.026108276687360203,77
45.06690821647644,0.35151806253347717,0.723928165435791,0.024571110504621976,,entropy,20,sqrt,2,2,150,False,False,"{'rf__class_weight': None, 'rf__criterion': 'entropy', 'rf__max_depth': 20, 'rf__max_features': 'sqrt', 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 150, 'scaler__with_centering': False, 'scaler__with_scaling': False}",0.5686137418165639,0.5834763266603115,0.6402644459983472,0.5738715829624921,0.6026700572155118,0.5937792309306452,0.0259834106240759,76
