mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlp__activation,param_mlp__alpha,param_mlp__hidden_layer_sizes,param_mlp__learning_rate,param_mlp__learning_rate_init,param_scaler__with_mean,param_scaler__with_std,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19.580281591415407,4.0404394132559265,0.039737606048583986,0.011047790543820667,relu,0.001,"(100,)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5651179050403611,0.5834127740705434,0.6659462208378362,0.598283534647171,0.6218690400508582,0.6069258949293539,0.0348773901511911,319
48.79881796836853,7.460229010161109,0.06976485252380371,0.02398656528577063,relu,0.001,"(50, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.59251255323206,0.6074356530028598,0.6808848769944695,0.5941513032422123,0.6253655435473617,0.6200699860037926,0.032610766575925904,90
74.52774562835694,19.737547795347496,0.0698974609375,0.026625201393835604,relu,0.001,"(50, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5860929256975783,0.607689863361932,0.6855253957154662,0.5951048951048951,0.6266369993642721,0.6202100158488288,0.03537909583491958,86
97.04753642082214,31.720802969141044,0.13400673866271973,0.009809269815375353,relu,0.001,"(50, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5911777791902371,0.5912297426120114,0.6913737206789142,0.5918626827717737,0.6296249205340114,0.6190537691573896,0.03907051849714782,123
127.60694122314453,40.94614056773208,0.1250429630279541,0.009726348716032009,relu,0.001,"(50, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5829784529333248,0.6035589450270098,0.6838090394761935,0.5922441195168467,0.6275270184361094,0.6180235150778969,0.036110965645923865,163
34.98137240409851,24.352625194903748,0.07493910789489747,0.0485749476708758,relu,0.001,"(50, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5905421725036547,0.6010168414362885,0.6550759646557752,0.5880483153210426,0.6204704386522568,0.6110307465138036,0.024808632095476225,302
24.357461071014406,5.188317665216408,0.038753318786621097,0.004231225826654368,relu,0.001,"(50, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5978516493993516,0.6062281537972672,0.6810120144936749,0.5923712650985379,0.6218054672600127,0.6198537100097689,0.0321533164548026,99
29.261125373840333,8.886015838562088,0.06128530502319336,0.02052748859329062,relu,0.001,"(50, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6041441555965169,0.6184938036224976,0.6792956582544022,0.6017800381436745,0.6168467895740622,0.6241120890382308,0.028379622555074386,9
27.883032274246215,7.410731966864478,0.04179387092590332,0.0028077637754661973,relu,0.001,"(50, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5666433610881586,0.5714648871941531,0.6792320895047994,0.6106802288620471,0.6178003814367451,0.6091641896171807,0.040535542529427274,312
135.63578820228577,20.769652078671403,0.1753302574157715,0.03381161984082495,relu,0.001,"(100, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5860293650289201,0.6017794725135049,0.6850804144682474,0.5890019071837254,0.6236490781945327,0.6171080474777861,0.036479672675466375,190
123.87086939811707,42.319748464019185,0.15674867630004882,0.06377717310482706,relu,0.001,"(100, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.593338841924617,0.6020972354623451,0.6819019769881126,0.5816910362364908,0.6188811188811189,0.6155820418985368,0.03531123875966044,235
103.20525722503662,40.10543607926924,0.17571091651916504,0.023599726138744097,relu,0.001,"(100, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5932752812559589,0.6113123609787099,0.6942343144110356,0.587476160203433,0.6191354100445009,0.6210867053787277,0.03834856484352956,53
168.38726921081542,21.684199526275673,0.1792003631591797,0.028453447942569744,relu,0.001,"(100, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5967711180321617,0.5968859231013663,0.6806941707456614,0.5953591862682772,0.6305149396058487,0.6200450675506632,0.03309183395253489,92
31.00965166091919,10.778781004586833,0.07121853828430176,0.022170719435856898,relu,0.001,"(100, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5870463357274519,0.5936447410231966,0.6763714957726782,0.5921169739351557,0.6271455816910363,0.6152650256299037,0.03368890550071337,241
27.035921096801758,2.447185988019379,0.04846072196960449,0.0018275770053779758,relu,0.001,"(100, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5923218712260853,0.6105497299014935,0.655965927150213,0.5958041958041959,0.6156389065479975,0.614056126125997,0.022701287306067356,270
40.60846481323242,21.647340974393575,0.07522997856140137,0.031202044884422287,relu,0.001,"(100, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.59467361596644,0.5932634254845885,0.688703833195601,0.5942784488239033,0.6200254291163382,0.6181889505173742,0.03666520470747273,159
35.1629385471344,8.428121680358721,0.06693263053894043,0.017215992906427037,relu,0.001,"(100, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5981694527426429,0.6027327613600254,0.5983090712605683,0.5859504132231405,0.6068022886204705,0.5983927974413694,0.006991775835486266,338
199.96484394073485,74.0382613047315,0.35172600746154786,0.04804161221388936,relu,0.001,"(100, 100)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5889531557871989,0.6085160470289164,0.6787871082575806,0.5904640813731723,0.6220597584233948,0.6177560301740527,0.03287293080849052,173
241.80794134140015,115.41340543223195,0.4108158588409424,0.12253846958991194,relu,0.001,"(100, 100)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.587364139070743,0.6033047346679378,0.6761807895238701,0.584043229497775,0.6247933884297521,0.6151372562380155,0.03375721240784469,245
240.51402678489686,43.590116836133525,0.36273798942565916,0.06377034005716647,relu,0.001,"(100, 100)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5940380092798576,0.6097870988242771,0.6762443582734727,0.5996185632549269,0.6257469802924348,0.6210870019849938,0.029611751146701035,52
192.0952600479126,51.1259937340508,0.23233017921447754,0.02511271427730009,relu,0.001,"(100, 100)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5934659632619335,0.5979027645376549,0.6845718644714258,0.5739351557533375,0.6226319135410044,0.6145015323130713,0.038313443363517115,260
92.71651568412781,34.405468384677754,0.26325597763061526,0.08999511919724669,relu,0.001,"(100, 100)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5948007373037565,0.6100413091833492,0.6726845082957218,0.5799109980928163,0.6330578512396694,0.6180990808230626,0.03246352988170937,162
51.47105622291565,17.712609265778603,0.11696548461914062,0.06781383539969162,relu,0.001,"(100, 100)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5784656454585902,0.6177947251350493,0.6652469645922064,0.6006357279084552,0.6155117609663064,0.6155309648121216,0.0285394870133167,236
39.74292798042298,8.143817495166363,0.0946897029876709,0.011090528032012974,relu,0.001,"(100, 100)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.6027458208860357,0.5995551318716238,0.6880045769499714,0.6058486967577876,0.6293706293706294,0.6251049711672095,0.033160477201007184,2
31.901638746261597,2.51163522823964,0.07464218139648438,0.0097212908541208,relu,0.001,"(100, 100)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.001, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6005211974829975,0.6162694629806165,0.6543767084101456,0.5954227590591227,0.6,0.6133180255865766,0.021706660715196394,283
29.150601625442505,3.5868916204621257,0.021988439559936523,0.0010996470244451924,relu,0.01,"(50,)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5932117205873005,0.6027327613600254,0.6838090394761935,0.580483153210426,0.6270820089001907,0.6174637367068272,0.03651557430962488,183
31.74790487289429,2.8293341017337656,0.021334171295166016,0.0014278847658827987,relu,0.01,"(50,)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5825970889213754,0.5990467111534795,0.6810755832432777,0.5837253655435474,0.6212968849332485,0.6135483267589856,0.03654491898084603,279
66.64756937026978,9.802444886319773,0.046607255935668945,0.004292944530776269,relu,0.01,"(50,)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5934659632619335,0.5906577693040992,0.6768800457694997,0.5972027972027972,0.6256198347107438,0.6167652820498146,0.03255561153176368,205
37.96677927970886,23.4506443895717,0.03646845817565918,0.011810421666219855,relu,0.01,"(50,)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5916227038708447,0.5426120114394661,0.6320005085499968,0.5903369357914813,0.6079465988556898,0.5929037517014958,0.029299598675132148,344
12.956337690353394,2.805976523015173,0.021673011779785156,0.0011433702302653251,relu,0.01,"(50,)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5845039089811225,0.6023514458214172,0.6658190833386307,0.5920534011443103,0.6076287349014622,0.6104713148373886,0.028812891987113957,308
15.611563444137573,1.4221011166893731,0.022020721435546876,0.0008733294695514473,relu,0.01,"(50,)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5894616411364647,0.5886876390212901,0.6570465958934588,0.5952956134774317,0.6241576605212968,0.6109298300099884,0.026464158840441593,303
15.891647386550904,4.031545502376753,0.028553104400634764,0.00892938857095763,relu,0.01,"(50,)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5757960973749444,0.5793454083253893,0.6646748458457822,0.593261284170375,0.6273363000635728,0.6080827871560126,0.03364908051003731,316
17.441916942596436,3.6063399537929,0.025758981704711914,0.0017186437300043583,relu,0.01,"(50,)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5815165575541855,0.5828408007626311,0.6014239399911003,0.5916083916083916,0.6057215511760966,0.5926222482184811,0.009686098293162068,345
30.556905889511107,3.4680730098652375,0.03227667808532715,0.0023285670191169174,relu,0.01,"(100,)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5897794444797559,0.599936447410232,0.6847625707202339,0.5916083916083916,0.6289256198347107,0.6190024948106649,0.035751346039695674,125
44.394679403305055,6.598107861024184,0.03097538948059082,0.0015336843275108095,relu,0.01,"(100,)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5970253607067947,0.5956148713060058,0.6899116394380522,0.593261284170375,0.6244755244755245,0.6200577360193504,0.036728948956648834,91
63.59995074272156,7.78132666622365,0.06989908218383789,0.006605118786709748,relu,0.01,"(100,)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.59683467870082,0.6087067047982205,0.6902930519356685,0.5837889383343928,0.6251748251748251,0.6209596397887854,0.037252379891112124,59
67.37793235778808,15.455571032930804,0.06828899383544922,0.0020743916249034854,relu,0.01,"(100,)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5741435199898303,0.6067365745154115,0.6827919394825503,0.5933248569612206,0.6112523839796568,0.6136498549857339,0.03689993282421055,276
15.12266116142273,2.3828655361577367,0.035649347305297854,0.006188834789707082,relu,0.01,"(100,)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.59251255323206,0.598156974896727,0.6789142457567859,0.5973935155753337,0.6059122695486332,0.614577911801908,0.03245331389472306,258
18.25611820220947,3.471390057418251,0.042316102981567384,0.010399346165557863,relu,0.01,"(100,)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5946100552977818,0.605719733079123,0.681202720742483,0.5891290527654164,0.6319771137952956,0.6205277351360199,0.03373254350846527,73
22.935602140426635,4.7053611891994205,0.04731435775756836,0.007725638748083463,relu,0.01,"(100,)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5789741308078561,0.5948522402287894,0.6726209395461191,0.5895104895104896,0.631786395422759,0.6135488391032026,0.034481696668138336,278
27.24809856414795,9.468622207767192,0.043280410766601565,0.00848771737584746,relu,0.01,"(100,)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100,), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.588698913112566,0.5697489672704162,0.6569194583942534,0.5815003178639542,0.6120152574698029,0.6017765828221985,0.03083338355911837,333
61.978139352798465,7.814141594194252,0.09316911697387695,0.032724117820898624,relu,0.01,"(50, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5848852729930719,0.6042580235144582,0.6841904519738097,0.5923076923076923,0.6223776223776224,0.617603812633331,0.03562324079883663,175
77.4860459804535,25.70259956178088,0.09745917320251465,0.06050115628798962,relu,0.01,"(50, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.597406724718744,0.609469335875437,0.6824105269849342,0.5973299427844883,0.626128417037508,0.6225489894802223,0.03173460920214695,17
77.87350502014161,22.454873807924198,0.13057689666748046,0.01008091707738004,relu,0.01,"(50, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.588444670437933,0.6059739434381951,0.6895937956900388,0.5921169739351557,0.6249205340114431,0.6202099835025531,0.03697896650023171,87
151.3809681892395,66.8884801064928,0.16486482620239257,0.04063019430736385,relu,0.01,"(50, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5936566452679082,0.6102319669526534,0.6724938020469138,0.5905912269548633,0.6277813095994914,0.618950990164366,0.029882799950549013,127
29.686880445480348,10.392923451286089,0.05610127449035644,0.016468714808138125,relu,0.01,"(50, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5986143774232505,0.605719733079123,0.6698874833132032,0.5893833439287984,0.619262555626192,0.6165734986741135,0.02838749993978687,211
23.016258001327515,4.109540925978845,0.037789773941040036,0.00456104546764089,relu,0.01,"(50, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.588698913112566,0.6007626310772164,0.6796770707520183,0.5910998092816274,0.6247298156389065,0.6169936479724669,0.03383367728733154,195
28.362558460235597,7.629133891166887,0.04699773788452148,0.008862930939780678,relu,0.01,"(50, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5911142185215789,0.6102319669526534,0.6741465895365838,0.601716465352829,0.6255562619198983,0.6205531004567086,0.02906986785252798,72
23.07165923118591,2.094639518761697,0.03949470520019531,0.0026197632893697944,relu,0.01,"(50, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (50, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5856480010169707,0.6144264378773435,0.6871781832051364,0.5949141767323586,0.6275270184361094,0.6219387634535837,0.035752463536142885,29
94.03917980194092,39.80598412746065,0.17135982513427733,0.036425763724277686,relu,0.01,"(100, 50)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5925761139007182,0.6080076263107722,0.6902930519356685,0.5841068022886204,0.6247298156389065,0.6199426820149372,0.03780919485280854,96
105.75925059318543,30.655600982731123,0.15164656639099122,0.06256334024226398,relu,0.01,"(100, 50)",constant,0.001,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': False}",0.5898430051484141,0.6117572291070861,0.6623863708600852,0.593006993006993,0.6182453909726637,0.6150477978190485,0.026011811133862073,248
106.51909222602845,42.26299997731607,0.2253793716430664,0.05188200281580879,relu,0.01,"(100, 50)",constant,0.001,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5834233776139325,0.6073085478233238,0.6804398957472506,0.6021614748887476,0.6264462809917355,0.6199559154129979,0.03320138870884618,95
181.21130986213683,70.14754367220358,0.2234178066253662,0.021486906111789637,relu,0.01,"(100, 50)",constant,0.001,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': False, 'scaler__with_std': False}",0.6022373355367698,0.5977121067683508,0.6850168457186447,0.5810553083280356,0.6141767323585505,0.6160396657420704,0.03608775659144361,228
29.133784008026122,6.4323252138507945,0.061022281646728516,0.013860383414101502,relu,0.01,"(100, 50)",constant,0.01,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': True}",0.585203076336363,0.6069272322847156,0.6859068082130825,0.6000635727908455,0.6249841068022887,0.620616959285459,0.03505946313824489,70
36.021385765075685,7.581866438979379,0.07165236473083496,0.01708408161808429,relu,0.01,"(100, 50)",constant,0.01,True,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': True, 'scaler__with_std': False}",0.6009661221636051,0.6098506514140452,0.6922001144237493,0.5944055944055944,0.6146853146853147,0.6224215594184617,0.035586947136982364,20
27.937264442443848,5.603555372718931,0.06765975952148437,0.011093205691540105,relu,0.01,"(100, 50)",constant,0.01,False,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': True}",0.5837411809572237,0.6092786781061328,0.6805670332464561,0.5979656706929434,0.6328671328671329,0.6208839391739778,0.03389744017391824,63
30.550054597854615,5.560333337666909,0.054713869094848634,0.0026472175032707535,relu,0.01,"(100, 50)",constant,0.01,False,False,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 50), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.01, 'scaler__with_mean': False, 'scaler__with_std': False}",0.5769401894107926,0.6142993326978075,0.6786599707583751,0.5904640813731723,0.5802288620470438,0.6081184872574383,0.037618876227201434,315
154.71593565940856,27.5576562292551,0.4041492462158203,0.11299730407488744,relu,0.01,"(100, 100)",constant,0.001,True,True,"{'mlp__activation': 'relu', 'mlp__alpha': 0.01, 'mlp__hidden_layer_sizes': (100, 100), 'mlp__learning_rate': 'constant', 'mlp__learning_rate_init': 0.001, 'scaler__with_mean': True, 'scaler__with_std': True}",0.5927667959066929,0.6053384175405148,0.6890216769436145,0.5939605848696757,0.6277813095994914,0.6217737569719979,0.03589838476574296,33
