timestamp,username,message_type,message
1685053302.257086,Cat,sitting_on_bus,true
1685053318.813157,Cat,seat_location,back
1685053374.003563,Cat,collecting_data,false
1685055748.578212,Elk,collecting_data,true
1685056683.381359,Starfish,collecting_data,true
1685056715.0635471,Starfish,collecting_data,true
1685056717.998373,Starfish,sitting_on_bus,true
1685056735.9380631,Starfish,seat_location,middle
1685056779.637774,Starfish,collecting_data,false
1685056832.737011,Elk,sitting_on_bus,true
1685056848.9619489,Elk,seat_location,front
1685056865.2661839,Elk,collecting_data,false
1685058687.942169,Toad,collecting_data,true
1685058700.058383,Toad,sitting_on_bus,true
1685058716.010478,Toad,seat_location,front
1685059129.844695,Toad,collecting_data,false
1685059678.020931,Cat,collecting_data,true
1685059724.698765,Cat,sitting_on_bus,true
1685059740.4851952,Cat,seat_location,back
1685059879.754579,Cat,collecting_data,false
1685066284.686168,Zebra,collecting_data,true
1685066319.3200169,Zebra,sitting_on_bus,true
1685066335.62008,Zebra,seat_location,middle
1685066829.0664082,Zebra,collecting_data,false
1685116117.460239,Jaguar,collecting_data,true
1685116169.469621,Jaguar,sitting_on_bus,true
1685116185.811747,Jaguar,seat_location,middle
1685116218.635814,Reptile,collecting_data,true
1685116235.608748,Reptile,sitting_on_bus,true
